Gene_name,Protein_interaction_score,Genetic_interaction_score,Single_cell_score,Cluster_score,Motif_score,Publication_score,Protein_atlas_score,Total_score,Norm_total_score,Weighted_total_scores,Seq
CAPSL,-0.00823694999989256,0,0.355626078946405,0.0239678899082569,0,0.643534447763534,0.321100917431193,6.63834179423349,2.30934232438333,1.3359923840495,171
CFAP36,0.0170602461428438,0,0.355626078946405,0.479357798165138,0,0.481472201302937,0,14.6424577786719,2.12356861396261,1.33351632455732,172
MORN3,0.0713513954091469,0,0.236085180735448,0.0239678899082569,0,0.675062921165868,0.321100917431193,9.45965170599455,2.24006683939994,1.32756830464991,173
DNAH10,-0.0223384189254373,0,0.355626078946405,0.0239678899082569,0.127448513024785,0.520661799083409,0.321100917431193,6.79926414845877,2.71989451513609,1.32646677946861,174
ARMC2,0,0,0.236085180735448,0.479357798165138,0.127448513024785,0.160588953310955,0.321100917431193,13.846493172175,3.1225042165808,1.32458136266752,175
LRRC34,0.00253872710458985,0,0.355626078946405,0.0239678899082569,0,0.618783122849552,0.321100917431193,6.70055083240714,2.29736666752184,1.32201673624,176
CFAP251,-0.00194805125435331,0,0.11021529879932,0.479357798165138,0,0.73399464715154,0,15.7654909754437,1.94465747371514,1.32161969286164,177
CFAP206,0.000935561885252725,0,0.229756197010276,0.479357798165138,0,0.61023802258163,0,14.9733306291312,2.02294718146989,1.3202875796423,178
RIIAD1,0.0220243327004593,0,0.355626078946405,0.239678899082569,0,0.381288267127295,0.321100917431193,10.0372256120313,2.5261068720467,1.31971849528792,179
KIF3B,0.14009736642384,0.0458715596330275,0.355626078946405,0.0239678899082569,0,0.754031433986668,0,12.0911690571382,2.11178137983799,1.3195943288982,180
MAK,0,0,0.469908643073447,0.0239678899082569,0,0.824749505169474,0,7.30919623589431,1.70133397821788,1.31862603815118,181
TSNAXIP1,0.0348959580194533,0,0.355626078946405,0.239678899082569,0.195479873108061,0.488544008421218,0,12.473347121468,2.50579036029982,1.31422481757771,182
CFAP46,0,0,0.355626078946405,0.479357798165138,0,0.478820273633582,0,14.021815576837,2.09919932944792,1.31380415074512,183
TMEM237,0.015393686423483,0,0.233823462337999,0.239678899082569,0.061750209036768,0.439925334483039,0.321100917431193,10.8382111388938,2.64102219671867,1.31167250879505,184
SPAG16,0.00205519674043166,0,0.355626078946405,0.0239678899082569,0.195479873108061,0.733405329891683,0,8.72431789935115,2.26775220130749,1.31053436859484,185
AGBL2,-0.0867780484041315,0,0.355626078946405,0.479357798165138,0.101909285140353,0.459078145428382,0,13.2437957299708,2.41309215209533,1.30919325927615,186
TTBK2,0.0853126407236779,0,0.463579659348275,0.0239678899082569,0,0.413995375049343,0.321100917431193,8.10710420126651,2.37333660634751,1.30795648246075,187
CCDC173,0,0,0.236085180735448,0.239678899082569,0.127448513024785,0.379814973977654,0.321100917431193,10.5529151905237,2.84954114059667,1.30412848425165,188
DNAL1,-0.010975906341957,0,0.355626078946405,0.0239678899082569,0,0.609648705321773,0.321100917431193,6.31952026129629,2.27077778352885,1.29936768526567,189
CFAP221,0,0,0.355626078946405,0.479357798165138,0,0.463498024877307,0,13.9025495217911,2.08333115733928,1.29848190198885,190
SSNA1,0.158952124305874,0,0,0.479357798165138,0,0.655910110220525,0,20.6957682788395,1.88074240526711,1.29422003269154,191
DYNC2H1,0.0318314206955077,0.0305810397553517,0.355626078946405,0.0239678899082569,0,0.846554243784173,0,8.83702877181844,1.90371326845608,1.28856067308969,192
DNAH6,0,0,0.355626078946405,0.0239678899082569,0,0.587254649447218,0.321100917431193,6.36585227408472,2.26149716283211,1.28794953573307,193
DNAH7,0.00241078165932335,0,0.236085180735448,0.0239678899082569,0.101909285140353,0.600808946423922,0.321100917431193,7.57717623946995,2.52011349956349,1.2862830012985,194
TMEM138,0.092965690530148,0,0.125869881936129,0.239678899082569,0,0.503866257177492,0.321100917431193,13.2958973746669,2.35318535423593,1.28348164615753,195
LRRC56,0.0503951528958539,0,0.355626078946405,0.479357798165138,0.127448513024785,0.263719473785881,0,15.5206951714201,2.49598304874795,1.27654701681806,196
MORN2,0,0,0.245410780147085,0.479357798165138,0.0680313600832766,0.480588225413152,0,14.6919785698444,2.21066696236022,1.27338816380865,197
DNAH2,0.00133108642428343,0,0.355626078946405,0.0239678899082569,0,0.566333886722304,0.321100917431193,6.24982185589468,2.24151807941474,1.26835985943244,198
CABCOCO1,-0.0497448802450927,0,0.11021529879932,0.239678899082569,0.061750209036768,0.585192039037719,0.321100917431193,10.3251077366802,2.49920431950777,1.26819248314248,199
CCDC103,-0.0502186410093317,0,0.245410780147085,0.479357798165138,0.0338779250570762,0.557788786454382,0,13.9079827965008,2.07805995271014,1.26621664881435,200
DPCD,0.130501240567172,0,0.236085180735448,0.479357798165138,0,0.41988854764791,0,18.053682520391,2.00076973215327,1.26583276711567,201
CYB5D1,-0.00427812524110465,0,0.236085180735448,0.0239678899082569,0,0.688617218142573,0.321100917431193,6.96976344123592,2.15824804821392,1.26549308097637,202
PIH1D2,0.00737171129629054,0,0.355626078946405,0.479357798165138,0,0.41812059586834,0,13.8085977718761,2.04568017080543,1.26047618427617,203
MAPRE3,0.017987887523575,0,0.355626078946405,0.0239678899082569,0.195479873108061,0.344455938386251,0.321100917431193,7.25713942694215,2.88513851472128,1.25861858530374,204
AKAP14,0.127616420784189,0,0.236085180735448,0.239678899082569,0,0.487070715271576,0.160550458715596,13.9751606860971,2.06668922235367,1.25100167458938,205
TEKT3,0.00533132691963869,0,0.125869881936129,0.239678899082569,0,0.55101163796603,0.321100917431193,10.5808147790168,2.2909390383304,1.24299266333556,206
TMEM107,0.0189558290476042,0,0.355626078946405,0.239678899082569,0.127448513024785,0.500330353618352,0,11.2567335926996,2.20117672985401,1.24203967371971,207
DNAH5,0.00916296969517684,0,0.236085180735448,0.0239678899082569,0,0.651195572141671,0.321100917431193,7.08673724230375,2.13652889578287,1.24151252991175,208
RPGR,0.272761642876693,0,0.236085180735448,0.0239678899082569,0,0.708654004977701,0,15.8046134370053,1.53013053394357,1.2414687184981,209
TTLL5,0.188794569126808,0.0229357798165138,0.236085180735448,0.0239678899082569,0,0.446997141601319,0.321100917431193,12.0648377971056,2.40272759530165,1.23988147861954,210
RUVBL1,0.0268968800383119,0,0.355626078946405,0.0239678899082569,0,0.510348747035916,0.321100917431193,6.71317772827902,2.21594137680946,1.23794051336008,211
EFHC1,-0.00499887276972741,0,0.355626078946405,0.0239678899082569,0,0.860108540760877,0,7.38921528901547,1.53773690862471,1.23470363684581,212
CFAP43,0.00894748006070145,0,0.236085180735448,0.479357798165138,0,0.507696819366561,0,14.4621861066667,1.93764424025914,1.23208727832785,213
KATNIP,0.0766888715662398,0,0.344038761137318,0.479357798165138,0,0.329133689629976,0,15.5441819173084,2.02172031816797,1.22921912049867,214
ZNF474,0.00793499820597387,0,0.229756197010276,0.479357798165138,0.0338779250570762,0.478230956373725,0,14.5643354274027,2.04281590745226,1.22915787481219,215
CCDC17,0.0129244288960938,0,0.355626078946405,0.239678899082569,0,0.297605216227642,0.321100917431193,9.06581057266688,2.42790864075322,1.2269355405839,216
ODF2L,0.119721025563816,0,0.355626078946405,0.239678899082569,0,0.180331081516155,0.321100917431193,11.9089473972136,2.44181456986285,1.21645800254014,217
CFAP57,-0.00276185090193247,0,0.355626078946405,0.0239678899082569,0.0680313600832766,0.449059752010818,0.321100917431193,5.98239448355017,2.41149470121607,1.21502414747802,218
CEP135,0.190567726900935,0,0,0.479357798165138,0.0680313600832766,0.470569831995588,0,21.1127626458059,2.0254862223197,1.20852671714494,219
CSPP1,0.281235572779001,0,0.236085180735448,0.239678899082569,0.0338779250570762,0.415468668198985,0,18.6928882530932,1.83494713051762,1.20634624585308,220
NUDC,0.123075271492414,0.0917431192660551,0.245410780147085,0.0239678899082569,0.195479873108061,0.524787019902406,0,12.2653288273656,3.01810680361617,1.20446395382428,221
PCM1,0.192933986059862,0,0.125869881936129,0.239678899082569,0,0.564565934942734,0.0802752293577982,16.5342074940267,1.79275173083231,1.20332393137909,222
ZBBX,-0.0751700412592512,0,0.236085180735448,0.239678899082569,0.161326438081861,0.319115296212412,0.321100917431193,8.9416882076083,2.83911286277798,1.20213669028423,223
NEK1,0.153197563848365,0,0.355626078946405,0.0239678899082569,0,0.657972720630024,0,11.3041897775598,1.52890388559928,1.19076425333305,224
CCDC170,0,0,0.236085180735448,0.239678899082569,0,0.391601319174788,0.321100917431193,9.24383815325439,2.30607191004602,1.188466316424,225
SPAG8,0.0116225521167792,0,0.355626078946405,0.239678899082569,0,0.26018357022674,0.321100917431193,8.72873983853929,2.38750362882216,1.18821201780369,226
PPP1R32,0.00723768018181253,0,0.355626078946405,0.239678899082569,0.101909285140353,0.162651563720454,0.321100917431193,8.93546363691494,2.72526352317636,1.18820442450279,227
DNAL4,0,0,0.236085180735448,0.0239678899082569,0.0680313600832766,0.538930634138967,0.321100917431193,6.63837773150854,2.30526721797676,1.18811598229714,228
FOXJ1,0.0578152785951929,0,0.355626078946405,0.0239678899082569,0.0656983039880169,0.672705652126442,0,8.78643057582263,1.7097148477071,1.17581320356431,229
WDR92,0.0755361066593927,0,0.355626078946405,0.479357798165138,0,0.264603449675666,0,15.0109500407421,1.97308770063962,1.1751234334466,230
CENPJ,0.122979082088797,0,0,0.479357798165138,0,0.49178525335043,0.0802752293577982,18.4030921237259,1.91517612985694,1.17439736296216,231
RP1,0,0,0.589449541284404,0.0958715596330275,0,0.487660032531433,0,6.28442136589896,1.70503509307293,1.17298113344886,232
MDH1B,0,0,0.236085180735448,0.0239678899082569,0.0680313600832766,0.507696819366561,0.321100917431193,6.39525846545349,2.27292055944762,1.15688216752474,233
CCDC189,-0.0368214500656431,0,0.229756197010276,0.239678899082569,0,0.402209029852209,0.321100917431193,8.58095552439866,2.25965141190691,1.1559235933106,234
ARMC3,0,0,0.355626078946405,0.0239678899082569,0.0680313600832766,0.387181439725863,0.321100917431193,5.5562634119719,2.35091218391512,1.15590768609499,235
CFAP65,-0.0109677205650615,0,0.229756197010276,0.479357798165138,0,0.456720876388955,0,13.5249938906538,1.84887358477312,1.15486715099931,236
DNAH12,0,0,0.236085180735448,0.0239678899082569,0.161326438081861,0.410459471490203,0.321100917431193,6.66380849303134,2.57898523806279,1.15293989764696,237
DNAAF2,0.046449446091728,0,0.11021529879932,0.479357798165138,0,0.514473967854913,0,15.729539123044,1.77865640662151,1.1504965109111,238
SPAG1,-0.0236880382119489,0,0.236085180735448,0.0239678899082569,0.061750209036768,0.530385533871044,0.321100917431193,6.02663570923137,2.23900863066974,1.14960169277076,239
FUZ,0.131090635946094,0,0.236085180735448,0.239678899082569,0.101909285140353,0.440219993112967,0,14.3527799104609,1.96689708350036,1.14898399401743,240
PDE6D,0.116535267213112,0,0,0.479357798165138,0.0680313600832766,0.484418787602221,0,18.6168776377482,1.94599677020712,1.14834321306375,241
TCTN1,-0.161537138000194,0,0.469908643073447,0.239678899082569,0,0.599924970534137,0,6.81188440793732,1.71376013751806,1.14797537468996,242
DZIP1,0.0111888424070201,0,0.236085180735448,0.479357798165138,0,0.41812059586834,0,13.8437659503592,1.847717261317,1.14475241717595,243
TTC25,0.0430568116938439,0,0.355626078946405,0.0239678899082569,0,0.400735736702567,0.321100917431193,6.42830312598512,2.122904688644,1.14448743468227,244
WDR34,0.081180398312566,0,0.355626078946405,0.0239678899082569,0,0.682134728284149,0,8.95945684794459,1.46264920211386,1.14290909545138,245
PIBF1,0.192855117032724,0,0.125869881936129,0.479357798165138,0,0.343571962496466,0,19.5612502250486,1.81378390197434,1.14165475963046,246
AGBL4,0,0,0.125869881936129,0.479357798165138,0,0.215100799847701,0.321100917431193,12.7786358799343,2.43630273365438,1.14142939738016,247
CFAP77,0.0267737957466122,0,0.229756197010276,0.239678899082569,0.0656983039880169,0.255469032147886,0.321100917431193,9.84268736390776,2.47473103030791,1.13847714540655,248
CEP43,0.201243120647798,0,0.11021529879932,0.479357798165138,0,0.264603449675666,0.0802752293577982,19.47859816745,1.96607512125595,1.13569489664572,249
TUBB4B,0.0711562913596822,-0.0725410710475784,0.125869881936129,0.0239678899082569,0.061750209036768,0.601398263683779,0.321100917431193,8.67606156853059,1.45508346437198,1.13270238230823,250
SNTN,0,0,0.355626078946405,0.143807339449541,0.0656983039880169,0.246039955990179,0.321100917431193,6.93199632505811,2.44456978164678,1.13227259580533,251
CFAP298,0.00574778716201953,0,0.11021529879932,0.479357798165138,0.0656983039880169,0.468507221586089,0,14.6623920973811,1.96590950936547,1.12952640970058,252
SPACA9,0.0126372193650695,0,0.229756197010276,0.239678899082569,0,0.319999272102197,0.321100917431193,9.12569753584261,2.23719855340035,1.1231725049913,253
C20orf85,0.00461087733590374,0,0.236085180735448,0.239678899082569,0.0338779250570762,0.286113529660436,0.321100917431193,8.95726059040128,2.35037742041903,1.12146732930263,254
TCTN2,-0.170683461869088,0,0.355626078946405,0.239678899082569,0.0680313600832766,0.466149952546662,0.160550458715596,6.73976585574627,2.1663629372438,1.11935328750542,255
MYCBPAP,0.122610754816672,0,0.11021529879932,0.239678899082569,0,0.325597786070836,0.321100917431193,12.9379093254423,2.17958070049278,1.11920365620059,256
DNAH11,0.00201198021458644,0,0.236085180735448,0.0239678899082569,0,0.534216096060113,0.321100917431193,5.92469019599912,2.0063180414651,1.1173820643496,257
CFAP47,0,0,0.355626078946405,0.479357798165138,0,0.278452405282298,0,12.4621825493141,1.89169246341191,1.11343628239384,258
CCDC61,0.178726388163126,0,0.119540898210957,0.479357798165138,0,0.329428348259904,0,18.9490128102143,1.7704919075084,1.10705343279912,259
PPIL6,-0.0497448802450927,0,0.355626078946405,0.0239678899082569,0,0.451417021050245,0.321100917431193,4.30851282454344,2.05777097037948,1.10236702709101,260
DPY30,0.0252453720419395,0,0.245410780147085,0.0958715596330275,0,0.41104878875006,0.321100917431193,7.29081020730116,2.07403018490537,1.0986774180033,261
CCDC180,-0.000649653286782878,0,0.229756197010276,0.479357798165138,0.127448513024785,0.261362204746454,0,13.6125915280923,2.21530745756366,1.09727505965987,262
MAP9,0.0450508664378127,0,0.355626078946405,0.239678899082569,0.133729664071293,0.320588589362054,0,10.84443772626,2.075490626035,1.09467409790013,263
AHI1,0.217790376291623,0,0.236085180735448,0.0239678899082569,0,0.536278706469612,0.0802752293577982,12.7795594103303,1.53194071332871,1.09439738276274,264
PIFO,0,0,0.355626078946405,0.239678899082569,0,0.496499791429283,0,9.1594302557361,1.61750875880404,1.09180476945826,265
TTC16,0.0142168717857032,0,0.355626078946405,0.479357798165138,0.0680313600832766,0.17414325028766,0,12.898006531238,2.09830261859996,1.09137535926818,266
STOML3,-0.0126044320452207,0,0.236085180735448,0.0239678899082569,0,0.520956457713337,0.321100917431193,5.49733739380507,1.97406051670012,1.08950601374301,267
TSGA10,0.0566858423688459,0,0.236085180735448,0.239678899082569,0.101909285140353,0.454363607349528,0,11.8460936907912,1.88724087698618,1.08872281467674,268
C8orf37,0.0553165556752815,0,0,0.479357798165138,0,0.553958224265313,0,16.2573811509591,1.64380597139798,1.08863257810573,269
EZR,0.0110151163212425,-0.0229357798165138,0.245410780147085,0.0958715596330275,0,0.438157382703468,0.321100917431193,6.75134867556764,1.83406862146589,1.0886199764195,270
CAPS2,0,0,0.236085180735448,0.479357798165138,0.0338779250570762,0.257826301187313,0.0802752293577982,12.8249149420006,2.06523831450024,1.08742243450277,271
ODF3B,0,0,0.355626078946405,0.239678899082569,0,0.330606982779618,0.160550458715596,8.36814585206638,1.94570528001246,1.08646241952419,272
KIF9,0.0134939799999895,0,0.355626078946405,0.0239678899082569,0,0.688911876772501,0,6.63171294894089,1.38387921674606,1.08199982562715,273
CEP162,0.206306605254812,0,0.236085180735448,0.239678899082569,0.0656983039880169,0.330901641409546,0,15.7491646452915,1.7911357689015,1.07867063047039,274
SASS6,0.138588172370262,0,0,0.479357798165138,0,0.458783486798454,0,18.4451749915053,1.6507821428187,1.07672945733385,275
C2orf81,0,0,0.355626078946405,0.239678899082569,0,0.159410318791242,0.321100917431193,7.53557704472693,2.26840897241405,1.07581621425141,276
RAB28,0.0956540296556029,0,0.469908643073447,0.0239678899082569,0.0338779250570762,0.451417021050245,0,8.13969668966051,1.58364353620438,1.07482550874463,277
IQCA1,0,0,0.355626078946405,0.0239678899082569,0,0.693331756221427,0,6.19154034747922,1.37135373896882,1.07292572507609,278
NEK5,0.114962385075924,0,0.236085180735448,0.0239678899082569,0.127448513024785,0.244272004210609,0.321100917431193,9.0410367192473,2.40487698809057,1.06783689038622,279
RABL2A,0.0909879794285004,0,0.355626078946405,0.0239678899082569,0,0.515652602374627,0.0802752293577982,8.25851282454344,1.55266594786665,1.06650978001559,280
TULP3,0.0874668832263782,0,0.469908643073447,0.0239678899082569,0,0.485008104862077,0,7.74086569760225,1.46034696662999,1.06635152107016,281
TCTEX1D1,-0.00467786417534454,0,0.236085180735448,0.479357798165138,0.0656983039880169,0.289060115959719,0,13.0737432714309,1.98039290429489,1.06552353467298,282
KATNAL2,0.0303614549999763,0,0.355626078946405,0.0239678899082569,0.195479873108061,0.45937280405831,0,7.58680678418132,2.01983258291893,1.06480810102101,283
CDHR3,0,0,0.355626078946405,0.0958715596330275,0,0.291417384999146,0.321100917431193,5.56309998050674,2.10511937827306,1.06401594100977,284
ADGB,0,0,0.355626078946405,0.0239678899082569,0.0338779250570762,0.329428348259904,0.321100917431193,4.7313327325557,2.14219240463757,1.06400115960283,285
IQCD,0.000187675576753688,0,0.236085180735448,0.479357798165138,0,0.346813207425677,0,12.9018147526458,1.75992589022602,1.06244386190302,286
HSPBP1,0.051108700628127,0,0.236085180735448,0.0239678899082569,0.161326438081861,0.268728670494663,0.321100917431193,7.35806395181529,2.49698195266798,1.06231779727955,287
C9orf135,0,0,0.355626078946405,0.239678899082569,0,0.463498024877307,0,8.90254952179115,1.58333115733928,1.05880300290628,288
